,bft,fpkm,counts,misid
169,3.412060301507538,0.7066796964767463,1827477,0.5844435883653207
170,3.431658291457287,0.7066755244577753,1827518,0.5845073957613616
171,3.4512562814070353,0.7066755244577753,1827518,0.5845073957613616
172,3.4708542713567843,0.7066755244577753,1827518,0.5845073957613616
173,3.4904522613065327,0.7066755244577753,1827518,0.5845073957613616
174,3.5100502512562817,0.7066755244577753,1827518,0.5845073957613616
175,3.5296482412060306,0.7066765747599215,1827603,0.5846450597700567
176,3.549246231155779,0.7066765747599215,1827603,0.5846450597700567
177,3.568844221105528,0.7066765747599215,1827603,0.5846450597700567
178,3.5884422110552765,0.7066765747599215,1827603,0.5846450597700567
179,3.6080402010050254,0.7066765747599215,1827603,0.5846450597700567
180,3.627638190954774,0.7066765747599215,1827603,0.5846450597700567
181,3.647236180904523,0.7066677756106107,1827647,0.5847189158306925
182,3.6668341708542718,0.7066677756106107,1827647,0.5847189158306925
183,3.6864321608040203,0.7066677756106107,1827647,0.5847189158306925
184,3.706030150753769,0.7066677756106107,1827647,0.5847189158306925
185,3.7256281407035177,0.7066677756106107,1827647,0.5847189158306925
186,3.7452261306532666,0.7066677756106107,1827647,0.5847189158306925
187,3.7648241206030155,0.7066677756106107,1827647,0.5847189158306925
188,3.784422110552764,0.7066677756106107,1827647,0.5847189158306925
189,3.804020100502513,0.7066677756106107,1827647,0.5847189158306925
190,3.8236180904522614,0.7066607305569351,1827668,0.5847561725296627
191,3.8432160804020103,0.7066607305569351,1827668,0.5847561725296627
192,3.862814070351759,0.7066607305569351,1827668,0.5847561725296627
193,3.8824120603015078,0.7066607305569351,1827668,0.5847561725296627
194,3.9020100502512567,0.7066607305569351,1827668,0.5847561725296627
195,3.921608040201005,0.7066607305569351,1827668,0.5847561725296627
196,3.941206030150754,0.7066607305569351,1827668,0.5847561725296627
197,3.9608040201005026,0.7066607305569351,1827668,0.5847561725296627
198,3.9804020100502515,0.7066607305569351,1827668,0.5847561725296627
199,4.0,0.7066630474862001,1827945,0.5855925507996149
