,precision_0,precision_1,precision_2,precision_3,precision_4,recall_0,recall_1,recall_2,recall_3,recall_4,f1_0,f1_1,f1_2,f1_3,f1_4,auroc_0,auroc_1,auroc_2,auroc_3,auroc_4,max_depth,n_estimators,criterion,max_samples,min_impurity_decrease,min_weight_fraction_leaf
309,0.9103679406731318,0.9069733900627389,0.770442564668383,0.7907794226999256,0.8935324847325435,0.9436765466775076,0.9484201794736445,1.0,1.0,0.9430035719832273,0.926723042862846,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.9176017227700328,0.926723042862846,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.9176017227700328,12,400,gini,0.65,0.1,0.1
310,0.9103679406731318,0.9069733900627389,0.770442564668383,0.7907794226999256,0.8935324847325435,0.9436765466775076,0.9484201794736445,1.0,1.0,0.9430035719832273,0.926723042862846,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.9176017227700328,0.926723042862846,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.9176017227700328,12,400,gini,0.65,0.1,0.15
311,0.9103679406731318,0.9069733900627389,0.770442564668383,0.7907794226999256,0.8935324847325435,0.9436765466775076,0.9484201794736445,1.0,1.0,0.9430035719832273,0.926723042862846,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.9176017227700328,0.926723042862846,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.9176017227700328,12,400,gini,0.65,0.1,0.175
312,0.917679800790977,0.9129250699249227,0.8669907202828104,0.8962519478389239,0.9029331720592683,0.9261586222189371,0.9352989970590453,0.936590023072639,0.9341767823559582,0.927473210125796,0.9218997167347239,0.9239766081871345,0.9004474700730486,0.9148214808923861,0.9150386884241171,0.9218997167347239,0.9239766081871345,0.9004474700730486,0.9148214808923861,0.9150386884241171,12,400,gini,0.8,0.001,0.01
313,0.917679800790977,0.9131394920868605,0.8663388138578978,0.8955747877204442,0.9016047615459957,0.9261586222189371,0.9354498152477189,0.9390564086243933,0.9376816549837579,0.9292592017394006,0.9218997167347239,0.9241600238396782,0.9012331538960792,0.9161446588156685,0.9152231272226684,0.9218997167347239,0.9241600238396782,0.9012331538960792,0.9161446588156685,0.9152231272226684,12,400,gini,0.8,0.001,0.1
314,0.917679800790977,0.9123476728821025,0.8660995820195058,0.8953592692276323,0.9014232999472852,0.9261586222189371,0.9371842244174647,0.9396928952183945,0.938451017267909,0.929492157167262,0.9218997167347239,0.9245991890785998,0.9013966267267038,0.9163988480320547,0.9152425736896433,0.9218997167347239,0.9245991890785998,0.9013966267267038,0.9163988480320547,0.9152425736896433,12,400,gini,0.8,0.001,0.15
315,0.917679800790977,0.9127270053672524,0.8660995820195058,0.8962890144998771,0.9027725315403793,0.9261586222189371,0.9361284970967498,0.9396928952183945,0.9352880834330655,0.9279391209815189,0.9218997167347239,0.9242796515523788,0.9013966267267038,0.9153733528550513,0.9151828451081753,0.9218997167347239,0.9242796515523788,0.9013966267267038,0.9153733528550513,0.9151828451081753,12,400,gini,0.8,0.001,0.175
316,0.9118828932261768,0.9088998405566024,0.86376874908985,0.8930771725032426,0.8946863468634686,0.9393155443861335,0.9457054520775205,0.9438300580794017,0.9417849204992307,0.941372883988197,0.9253959584926269,0.9269374330167411,0.902026384823024,0.9167845552134477,0.9174360526714093,0.9253959584926269,0.9269374330167411,0.902026384823024,0.9167845552134477,0.9174360526714093,12,400,gini,0.8,0.01,0.01
317,0.9109109109109109,0.9079346726405549,0.86376874908985,0.8920665697204718,0.8946863468634686,0.9416808337645058,0.9474398612472664,0.9438300580794017,0.943922037955206,0.941372883988197,0.9260403416318371,0.9272666888077051,0.902026384823024,0.9172620036550923,0.9174360526714093,0.9260403416318371,0.9272666888077051,0.902026384823024,0.9172620036550923,0.9174360526714093,12,400,gini,0.8,0.01,0.1
318,0.9118828932261768,0.9079346726405549,0.86376874908985,0.8930771725032426,0.8946863468634686,0.9393155443861335,0.9474398612472664,0.9438300580794017,0.9417849204992307,0.941372883988197,0.9253959584926269,0.9272666888077051,0.902026384823024,0.9167845552134477,0.9174360526714093,0.9253959584926269,0.9272666888077051,0.902026384823024,0.9167845552134477,0.9174360526714093,12,400,gini,0.8,0.01,0.15
